episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-6519.093858539983,-2.1905557320362843,13190187.619553465,4432.186700118772,-11216.06583277012,-3.768839325527594,-1319.0187619553467,-0.44321867001187726,15.759408602150538,nan,nan,0.0,2976,2678400
