episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
0,-2415.130795043052,-0.811535885431133,15111500.514027111,5077.789151218787,-3319.1115386833917,-1.115292855740387,-1511.1500514027114,-0.5077789151218788,64.31451612903226,1.115292855740387,0.9579042668454675,3319.1115386833917,2976,2678400
